6.4011	0.82249	5.39832	0.4659	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233
6.67101	0.845785	5.39832	0.4659	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305
6.87521	0.804905	5.22637	0.298007	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999
7.13652	0.819806	5.22637	0.298007	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269
7.29031	0.885281	4.94399	0.430813	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123
7.5375	0.906822	4.94399	0.430813	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531
7.79321	0.842047	4.96638	0.203751	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469
8.04153	0.852235	4.96638	0.203751	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915
8.27257	0.853306	4.92089	0.179756	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843
8.51862	0.862294	4.92089	0.179756	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226
8.75702	0.944413	4.90079	0.372227	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037
9.00206	0.963024	4.90079	0.372227	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245
9.25069	1.00947	4.91022	0.445474	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082
9.4962	1.03175	4.91022	0.445474	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873
9.86819	1.21567	5.24293	0.870696	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794
10.1303	1.2592	5.24293	0.870696	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841
10.3334	1.3672	5.08756	1.04025	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701
10.5878	1.41921	5.08756	1.04025	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298
10.7964	1.46357	4.9673	1.02011	10.7313	1.45265	10.853	1.56549	4.90794	1.39701
11.0448	1.51457	4.9673	1.02011	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.4143	1.5858	5.28585	1.07329	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.6786	1.63946	5.28585	1.07329	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.8752	1.71489	5.10792	1.13051	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.1306	1.77141	5.10792	1.13051	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.3599	1.80963	5.03916	1.08237	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.6118	1.86375	5.03916	1.08237	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.7519	2.02391	4.74493	1.36125	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
12.9892	2.09197	4.74493	1.36125	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.1691	2.26188	4.59428	1.6291	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.3988	2.34333	4.59428	1.6291	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.7141	2.50724	4.81916	1.84595	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.955	2.59954	4.81916	1.84595	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.202	2.79498	4.83497	2.11724	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.4437	2.90085	4.83497	2.11724	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.5932	2.96574	4.59225	2.00951	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.8228	3.06622	4.59225	2.00951	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0416	3.30686	4.56369	2.37815	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.2697	3.42577	4.56369	2.37815	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.5085	3.66204	4.59147	2.68681	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.7381	3.79638	4.59147	2.68681	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9717	3.95967	4.6021	2.76295	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.2018	4.09781	4.6021	2.76295	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3904	4.32213	4.49301	2.98958	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.6151	4.47161	4.49301	2.98958	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7425	4.64267	4.23735	3.04634	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.9544	4.79499	4.23735	3.04634	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.0958	5.05601	4.05219	3.33224	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.2984	5.22262	4.05219	3.33224	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.4138	5.40827	3.82273	3.38231	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.6049	5.57739	3.82273	3.38231	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.7916	5.69631	3.81103	3.25032	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.9822	5.85883	3.81103	3.25032	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.1536	6.08256	3.76067	3.41132	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.3416	6.25313	3.76067	3.41132	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.4005	6.52168	3.42107	3.66902	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.5716	6.70513	3.42107	3.66902	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.66	6.83563	3.20373	3.52975	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.8202	7.01212	3.20373	3.52975	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
19.0479	7.18648	3.38126	3.52416	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.2169	7.36269	3.38126	3.52416	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.2325	7.67489	2.97766	3.88185	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.3814	7.86899	2.97766	3.88185	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.3661	8.09003	2.54583	3.95272	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.4934	8.28766	2.54583	3.95272	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.5079	8.41197	2.24909	3.75986	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.6203	8.59996	2.24909	3.75986	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.8445	8.83027	2.54301	3.87115	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.9717	9.02383	2.54301	3.87115	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
20.123	9.31719	2.60648	4.13364	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.2533	9.52387	2.60648	4.13364	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.2903	9.80402	2.36111	4.32686	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.4084	10.0204	2.36111	4.32686	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.3779	10.3324	1.97033	4.57841	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.4764	10.5613	1.97033	4.57841	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.4909	10.8812	1.74933	4.81766	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.5783	11.122	1.74933	4.81766	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.5218	11.3569	1.37054	4.80185	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.5903	11.597	1.37054	4.80185	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.6404	11.8804	1.32204	4.91575	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.7065	12.1262	1.32204	4.91575	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.5886	12.4234	0.838152	5.05089	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.6305	12.6759	0.838152	5.05089	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.6005	12.9136	0.649082	5.01177	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.633	13.1642	0.649082	5.01177	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.4712	13.3134	0.138272	4.74509	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.4781	13.5506	0.138272	4.74509	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.4189	13.8298	-0.0357557	4.85542	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.4171	14.0726	-0.0357557	4.85542	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.2942	14.3243	-0.354229	4.87893	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.2765	14.5682	-0.354229	4.87893	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
20.0618	14.796	-0.872279	4.83639	19.781	14.773	19.934	14.6897	-1.30687	4.62805
20.0182	15.0378	-0.872279	4.83639	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.9936	15.249	-0.822135	4.75577	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.9525	15.4868	-0.822135	4.75577	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.9121	15.6543	-0.820339	4.57087	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.8711	15.8828	-0.820339	4.57087	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.6836	16.0695	-1.2055	4.46078	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.6234	16.2925	-1.2055	4.46078	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.4291	16.4151	-1.55793	4.19652	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.3512	16.6249	-1.55793	4.19652	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.1618	16.8364	-1.85105	4.20084	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
19.0693	17.0464	-1.85105	4.20084	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.8275	17.3087	-2.24349	4.33817	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.7153	17.5256	-2.24349	4.33817	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3967	17.6644	-2.78658	4.13263	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.2573	17.871	-2.78658	4.13263	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1557	18.0646	-2.68753	4.09842	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
18.0213	18.2695	-2.68753	4.09842	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.893	18.3688	-2.67146	3.82064	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.7595	18.5599	-2.67146	3.82064	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.5264	18.7315	-2.93318	3.76968	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3797	18.92	-2.93318	3.76968	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.2096	19.0169	-2.99483	3.52881	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0599	19.1934	-2.99483	3.52881	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7713	19.2388	-3.35992	3.1842	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.6033	19.398	-3.35992	3.1842	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3523	19.5819	-3.57839	3.2491	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.1733	19.7443	-3.57839	3.2491	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.9655	19.8917	-3.65447	3.20954	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7828	20.0522	-3.65447	3.20954	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.5313	20.2007	-3.83538	3.178	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.3395	20.3596	-3.83538	3.178	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.17	20.4855	-3.77693	3.0913	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.9811	20.6401	-3.77693	3.0913	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.7404	20.718	-3.91329	2.88979	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.5447	20.8625	-3.91329	2.88979	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.2267	20.8361	-4.2353	2.44022	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
14.0149	20.9581	-4.2353	2.44022	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.6652	20.9339	-4.59793	2.05556	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.4353	21.0366	-4.59793	2.05556	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.165	21.0116	-4.70442	1.71944	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.9297	21.0976	-4.70442	1.71944	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7681	21.1323	-4.511	1.58458	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.5425	21.2115	-4.511	1.58458	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2713	21.2162	-4.63108	1.38863	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
12.0397	21.2857	-4.63108	1.38863	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7559	21.1531	-4.76852	0.857381	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.5175	21.196	-4.76852	0.857381	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.3137	21.1688	-4.67754	0.673076	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.0798	21.2024	-4.67754	0.673076	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8642	21.1086	-4.62946	0.337924	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.6327	21.1255	-4.62946	0.337924	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.3137	21.1699	-4.85962	0.410055	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
10.0708	21.1904	-4.85962	0.410055	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.89727	21.1156	-4.67687	0.159393	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.66343	21.1235	-4.67687	0.159393	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.47477	21.0263	-4.55801	-0.117401	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.24687	21.0204	-4.55801	-0.117401	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.88884	20.9352	-4.90026	-0.326037	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.64383	20.9189	-4.90026	-0.326037	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.32624	20.73	-5.09113	-0.779997	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.07169	20.691	-5.09113	-0.779997	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.84552	20.5687	-5.01647	-0.998992	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.59469	20.5188	-5.01647	-0.998992	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.27644	20.4371	-5.19383	-1.08229	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.01674	20.383	-5.19383	-1.08229	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.78112	20.27	-5.13054	-1.23733	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.52459	20.2081	-5.13054	-1.23733	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.31798	20.0916	-4.99926	-1.38107	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.06801	20.0225	-4.99926	-1.38107	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.83583	19.9028	-4.95249	-1.51428	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.58821	19.8271	-4.95249	-1.51428	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.48499	19.6789	-4.57268	-1.70497	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.25636	19.5936	-4.57268	-1.70497	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.08647	19.4801	-4.4182	-1.77946	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.86556	19.3911	-4.4182	-1.77946	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.74641	19.1702	-4.15056	-2.12653	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.53888	19.0638	-4.15056	-2.12653	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.38789	18.9066	-4.00186	-2.26047	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.1878	18.7935	-4.00186	-2.26047	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.10106	18.5983	-3.70372	-2.47684	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.91588	18.4744	-3.70372	-2.47684	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.61877	18.2749	-3.99809	-2.6759	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.41886	18.1411	-3.99809	-2.6759	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.18033	17.901	-4.09969	-2.95559	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.97534	17.7532	-4.09969	-2.95559	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.84231	17.692	-3.91044	-2.72793	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.64679	17.5556	-3.91044	-2.72793	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.49365	17.2815	-3.79899	-3.08988	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.3037	17.127	-3.79899	-3.08988	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.17144	16.9152	-3.64724	-3.24071	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.98908	16.7532	-3.64724	-3.24071	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.84094	16.3909	-3.55726	-3.76736	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.66307	16.2025	-3.55726	-3.76736	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.46964	16.0435	-3.59819	-3.6902	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.28974	15.859	-3.59819	-3.6902	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.14038	15.573	-3.51783	-3.957	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.964491	15.3752	-3.51783	-3.957	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.761436	15.1073	-3.58927	-4.14111	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.581972	14.9003	-3.58927	-4.14111	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.540524	14.698	-3.22628	-4.12864	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.379209	14.4915	-3.22628	-4.12864	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.232546	14.2512	-3.18775	-4.21781	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.0731587	14.0403	-3.18775	-4.21781	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.138608	13.7701	-2.59642	-4.37377	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.00878683	13.5514	-2.59642	-4.37377	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.149607	13.3133	-2.67157	-4.42492	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.283185	13.092	-2.67157	-4.42492	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.225898	12.8952	-2.16958	-4.36061	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.334377	12.6772	-2.16958	-4.36061	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.456718	12.4197	-2.20604	-4.46456	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.56702	12.1964	-2.20604	-4.46456	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.638284	12.0002	-2.10337	-4.39368	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.743452	11.7805	-2.10337	-4.39368	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-0.981979	11.494	-2.45411	-4.56935	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.10468	11.2655	-2.45411	-4.56935	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.29561	11.0393	-2.63354	-4.56357	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.42729	10.8111	-2.63354	-4.56357	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.53337	10.5157	-2.56621	-4.74038	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.66168	10.2787	-2.56621	-4.74038	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.7194	10.1223	-2.38055	-4.52817	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.83842	9.89591	-2.38055	-4.52817	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.86526	9.68763	-2.13808	-4.4805	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.97216	9.4636	-2.13808	-4.4805	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.02105	9.04612	-1.98549	-4.98932	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.12032	8.79665	-1.98549	-4.98932	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.20196	8.54467	-1.93909	-4.99592	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.29891	8.29488	-1.93909	-4.99592	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.32285	8.08973	-1.74706	-4.87848	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.41021	7.84581	-1.74706	-4.87848	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.53845	7.6023	-1.8546	-4.8774	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.63118	7.35843	-1.8546	-4.8774	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.75472	7.09372	-1.93564	-4.93221	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.8515	6.84711	-1.93564	-4.93221	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.8651	6.71105	-1.71687	-4.64145	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.95095	6.47897	-1.71687	-4.64145	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.98129	6.23989	-1.57091	-4.6599	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.05984	6.00689	-1.57091	-4.6599	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.15463	5.67377	-1.61365	-4.92324	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.23532	5.42761	-1.61365	-4.92324	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.36312	5.14996	-1.73759	-5.00605	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.45	4.89966	-1.73759	-5.00605	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.6018	4.59684	-1.90832	-5.14417	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.69721	4.33963	-1.90832	-5.14417	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.8791	4.06775	-2.13574	-5.18275	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.98589	3.80861	-2.13574	-5.18275	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-4.00522	3.63287	-1.90573	-4.96342	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.10051	3.3847	-1.90573	-4.96342	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.17741	3.17081	-1.85738	-4.87327	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.27028	2.92714	-1.85738	-4.87327	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.34722	2.62859	-1.81549	-5.01762	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.43799	2.37771	-1.81549	-5.01762	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.56317	2.11244	-1.90598	-5.05548	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.65847	1.85966	-1.90598	-5.05548	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.80098	1.57701	-2.03014	-5.13405	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
-4.90249	1.32031	-2.03014	-5.13405	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
